Frame_No,ObjID,x1,y1,x2,y2,Class_Name,Confidence,Direction,Aggregate_Count
56,1,1410,-5,1611,120,car,0.75,N/A,0
57,41,1001,0,1157,185,truck,0.37,N/A,0
57,34,1227,2,1353,54,car,0.31,N/A,0
57,33,1212,37,1431,324,car,0.63,N/A,0
57,27,1222,1,1352,77,car,0.59,N/A,0
57,8,1228,372,1466,804,bus,0.73,N/A,0
57,7,374,2,652,114,car,0.45,N/A,0
57,6,997,0,1157,187,truck,0.37,N/A,0
57,5,721,61,955,336,truck,0.52,N/A,0
57,2,178,116,696,346,car,0.74,N/A,0
57,1,1409,-4,1607,116,car,0.77,N/A,0
58,41,1000,0,1157,185,truck,0.28,N/A,0
58,33,1213,37,1431,323,car,0.62,N/A,0
58,27,1221,1,1352,77,car,0.58,N/A,0
58,8,1228,373,1466,805,bus,0.62,N/A,0
58,7,370,2,651,114,car,0.34,N/A,0
58,6,996,0,1157,187,car,0.48,N/A,0
58,5,713,61,953,335,truck,0.57,N/A,0
58,2,179,116,695,347,car,0.75,N/A,0
58,1,1406,-5,1601,108,car,0.74,N/A,0
59,33,1213,38,1431,324,car,0.71,N/A,0
59,27,1221,1,1352,78,car,0.58,N/A,0
59,6,998,0,1158,187,car,0.59,N/A,0
59,5,702,60,951,335,truck,0.58,N/A,0
59,2,184,116,696,347,car,0.69,N/A,0
59,1,1406,-4,1597,103,car,0.79,N/A,0
60,33,1213,39,1431,324,car,0.6,N/A,0
60,27,1222,1,1353,78,car,0.5,N/A,0
60,6,1000,0,1158,186,car,0.51,N/A,0
60,5,703,61,955,335,truck,0.59,N/A,0
60,2,188,117,696,347,car,0.66,N/A,0
60,1,1402,-3,1591,99,car,0.69,N/A,0
61,42,1232,377,1467,808,bus,0.55,N/A,0
61,33,1214,40,1431,327,car,0.58,N/A,0
61,27,1223,0,1355,78,car,0.58,N/A,0
61,6,1001,0,1159,185,car,0.45,N/A,0
61,5,706,61,958,334,truck,0.57,N/A,0
61,2,190,116,695,348,car,0.68,N/A,0
61,1,1395,-3,1585,95,car,0.59,N/A,0
62,41,1007,0,1159,182,truck,0.3,N/A,0
62,33,1214,40,1431,325,car,0.64,N/A,0
62,27,1222,0,1355,79,car,0.63,N/A,0
62,8,1229,376,1468,811,bus,0.71,N/A,0
62,6,1003,0,1159,184,car,0.49,N/A,0
62,5,706,60,958,334,truck,0.55,N/A,0
62,2,190,115,694,348,car,0.61,N/A,0
62,1,1392,-2,1580,91,car,0.71,N/A,0
63,41,1008,0,1159,182,truck,0.3,N/A,0
63,33,1214,40,1431,325,car,0.64,N/A,0
63,27,1222,0,1355,79,car,0.63,N/A,0
63,8,1230,376,1468,812,bus,0.7,N/A,0
63,6,1004,0,1159,184,car,0.5,N/A,0
63,5,707,60,959,334,truck,0.55,N/A,0
63,2,190,114,693,348,car,0.6,N/A,0
63,1,1390,-1,1578,89,car,0.71,N/A,0
64,33,1214,43,1432,330,car,0.61,N/A,0
64,27,1221,0,1354,78,car,0.56,N/A,0
64,8,1232,378,1471,816,bus,0.65,N/A,0
64,6,1004,0,1158,184,car,0.49,N/A,0
64,5,711,60,960,334,truck,0.55,N/A,0
64,2,190,114,694,348,car,0.63,N/A,0
64,1,1381,-1,1570,84,car,0.61,N/A,0
65,33,1220,46,1436,336,car,0.6,N/A,0
65,27,1220,0,1355,79,car,0.51,N/A,0
65,8,1232,380,1471,818,bus,0.78,N/A,0
65,6,1004,0,1158,184,car,0.52,N/A,0
65,5,714,59,960,334,truck,0.54,N/A,0
65,2,191,114,695,347,car,0.64,N/A,0
65,1,1370,-1,1560,81,car,0.41,N/A,0
66,33,1215,49,1433,346,car,0.63,N/A,0
66,27,1220,1,1355,81,car,0.57,N/A,0
66,8,1233,382,1472,822,bus,0.78,N/A,0
66,6,1004,1,1158,185,car,0.46,N/A,0
66,5,715,58,961,333,truck,0.5,N/A,0
66,2,189,112,695,347,car,0.58,N/A,0
67,47,378,1,647,107,car,0.27,N/A,0
67,33,1214,49,1433,348,truck,0.31,N/A,0
67,27,1221,1,1356,82,car,0.46,N/A,0
67,8,1233,384,1472,825,bus,0.7,N/A,0
67,6,1004,0,1158,183,car,0.42,N/A,0
67,5,716,58,960,333,truck,0.53,N/A,0
67,2,190,112,697,347,car,0.62,N/A,0
68,27,1222,0,1356,82,car,0.51,N/A,0
68,8,1232,386,1472,829,bus,0.7,N/A,0
68,6,1002,0,1158,183,car,0.51,N/A,0
68,5,717,59,958,334,truck,0.49,N/A,0
68,2,191,113,696,346,car,0.7,N/A,0
69,27,1221,1,1356,85,car,0.53,N/A,0
69,8,1232,388,1472,833,bus,0.6,N/A,0
69,6,999,0,1156,184,car,0.48,N/A,0
69,5,717,60,957,335,truck,0.55,N/A,0
69,2,190,112,696,346,car,0.69,N/A,0
69,1,1378,-1,1550,60,car,0.26,N/A,0
70,27,1220,1,1356,87,car,0.57,N/A,0
70,8,1231,388,1473,833,bus,0.76,N/A,0
70,6,998,0,1155,183,car,0.52,N/A,0
70,5,716,59,956,334,truck,0.58,N/A,0
70,2,188,113,694,347,car,0.66,N/A,0
71,50,1635,106,1736,222,person,0.3,N/A,0
71,33,1221,50,1436,344,car,0.55,N/A,0
71,27,1222,0,1357,83,car,0.26,N/A,0
71,8,1232,389,1475,836,bus,0.79,N/A,0
71,6,996,0,1155,182,car,0.58,N/A,0
71,5,712,58,954,334,truck,0.62,N/A,0
71,2,185,113,694,347,car,0.61,N/A,0
72,50,1647,95,1731,196,person,0.26,N/A,0
72,33,1222,51,1435,344,car,0.63,N/A,0
72,8,1233,391,1478,841,bus,0.63,N/A,0
72,6,995,0,1155,181,car,0.61,N/A,0
72,5,708,58,952,334,truck,0.62,N/A,0
72,2,186,112,694,347,car,0.59,N/A,0
73,50,1636,90,1723,203,person,0.25,N/A,0
73,33,1221,52,1433,344,car,0.6,N/A,0
73,8,1232,393,1479,844,bus,0.65,N/A,0
73,6,995,0,1155,182,car,0.65,N/A,0
73,5,706,57,952,334,truck,0.63,N/A,0
73,2,188,112,695,348,car,0.46,N/A,0
74,54,1215,0,1361,92,car,0.64,N/A,0
74,50,1636,80,1717,185,person,0.29,N/A,0
74,33,1226,54,1434,345,car,0.68,N/A,0
74,8,1231,396,1479,848,bus,0.62,N/A,0
74,6,995,0,1156,182,car,0.64,N/A,0
74,5,706,56,953,334,truck,0.61,N/A,0
74,2,188,111,695,348,car,0.46,N/A,0
75,54,1218,1,1362,93,car,0.55,N/A,0
75,33,1226,57,1433,349,car,0.56,N/A,0
75,8,1231,399,1478,853,bus,0.77,N/A,0
75,6,996,0,1157,182,car,0.63,N/A,0
75,5,709,56,955,334,truck,0.63,N/A,0
75,2,189,111,695,348,car,0.49,N/A,0
76,54,1218,0,1361,92,car,0.52,N/A,0
76,33,1224,59,1432,354,car,0.59,N/A,0
76,8,1232,401,1480,858,bus,0.76,N/A,0
76,6,997,0,1157,182,car,0.61,N/A,0
76,5,710,56,955,333,truck,0.63,N/A,0
76,2,189,110,695,348,car,0.48,N/A,0
77,54,1217,1,1361,94,car,0.56,N/A,0
77,33,1218,59,1430,355,car,0.59,N/A,0
77,8,1232,402,1480,863,bus,0.71,N/A,0
77,6,997,0,1157,182,car,0.6,N/A,0
77,5,711,56,955,333,truck,0.62,N/A,0
77,2,190,110,695,348,car,0.43,N/A,0
78,55,369,9,630,118,car,0.31,N/A,0
78,54,1218,1,1362,95,car,0.54,N/A,0
78,33,1219,61,1431,360,car,0.61,N/A,0
78,8,1231,404,1480,866,bus,0.83,N/A,0
78,6,997,0,1158,181,car,0.61,N/A,0
78,5,712,56,955,333,truck,0.54,N/A,0
79,54,1215,1,1360,95,car,0.56,N/A,0
79,33,1218,62,1431,364,car,0.63,N/A,0
79,8,1232,406,1481,868,bus,0.72,N/A,0
79,6,997,0,1158,179,car,0.53,N/A,0
79,5,711,57,954,334,truck,0.5,N/A,0
80,54,1214,1,1360,96,car,0.46,N/A,0
80,33,1214,62,1431,367,car,0.6,N/A,0
80,8,1232,409,1483,872,bus,0.73,N/A,0
80,6,998,0,1158,177,car,0.5,N/A,0
80,5,713,58,955,334,truck,0.51,N/A,0
81,54,1215,1,1361,97,car,0.47,N/A,0
81,33,1213,62,1432,368,car,0.65,N/A,0
81,8,1232,415,1484,880,bus,0.72,N/A,0
81,6,998,0,1158,177,car,0.51,N/A,0
81,5,713,58,955,334,truck,0.52,N/A,0
81,2,191,109,694,347,car,0.59,N/A,0
82,54,1216,2,1362,98,car,0.47,N/A,0
82,33,1213,65,1434,371,car,0.66,N/A,0
82,8,1233,417,1487,884,bus,0.79,N/A,0
82,6,998,0,1158,176,car,0.49,N/A,0
82,5,715,57,955,333,truck,0.53,N/A,0
82,2,192,108,695,347,car,0.58,N/A,0
83,59,1000,0,1157,176,truck,0.38,N/A,0
83,58,1576,34,1651,153,person,0.27,N/A,0
83,54,1210,2,1360,99,car,0.53,N/A,0
83,33,1211,65,1434,372,car,0.65,N/A,0
83,8,1234,421,1489,889,bus,0.78,N/A,0
83,6,998,0,1158,176,car,0.48,N/A,0
83,5,714,57,955,333,truck,0.53,N/A,0
83,2,192,108,695,347,car,0.53,N/A,0
84,54,1211,2,1362,100,car,0.46,N/A,0
84,33,1209,65,1433,371,car,0.61,N/A,0
84,8,1233,425,1488,893,bus,0.74,N/A,0
84,6,998,0,1158,176,car,0.49,N/A,0
84,5,714,57,955,333,truck,0.57,N/A,0
84,2,193,108,696,346,car,0.58,N/A,0
85,54,1212,2,1362,101,car,0.52,N/A,0
85,33,1208,66,1433,372,car,0.58,N/A,0
85,8,1232,427,1489,899,bus,0.79,N/A,0
85,6,998,0,1158,175,car,0.5,N/A,0
85,5,714,57,954,333,truck,0.58,N/A,0
85,2,192,108,696,346,car,0.57,N/A,0
86,54,1214,3,1364,103,car,0.3,N/A,0
86,33,1213,68,1435,373,car,0.56,N/A,0
86,8,1232,429,1489,903,bus,0.74,N/A,0
86,6,999,0,1158,175,car,0.51,N/A,0
86,5,715,57,955,334,truck,0.59,N/A,0
86,2,193,107,697,345,car,0.59,N/A,0
87,54,1216,3,1364,104,car,0.45,N/A,0
87,33,1209,70,1433,375,car,0.61,N/A,0
87,8,1232,433,1491,909,bus,0.53,down,1
87,6,999,0,1158,175,car,0.52,N/A,1
87,5,716,57,955,334,truck,0.58,N/A,1
87,2,193,108,696,345,car,0.53,N/A,1
88,54,1215,3,1364,105,car,0.46,N/A,1
88,33,1207,73,1433,380,car,0.62,N/A,1
88,8,1232,437,1493,915,bus,0.64,N/A,1
88,6,998,0,1158,175,car,0.53,N/A,1
88,5,717,57,955,334,truck,0.61,N/A,1
88,2,193,108,697,345,car,0.58,N/A,1
89,60,1835,504,1916,689,car,0.33,N/A,1
89,54,1215,3,1365,106,car,0.49,N/A,1
89,33,1207,75,1434,385,car,0.58,N/A,1
89,8,1230,440,1492,922,bus,0.48,N/A,1
89,6,998,0,1157,174,car,0.52,N/A,1
89,5,716,56,954,334,truck,0.61,N/A,1
89,2,194,108,696,345,car,0.63,N/A,1
90,60,1825,493,1915,691,car,0.45,N/A,1
90,54,1212,3,1365,106,car,0.63,N/A,1
90,33,1206,76,1434,388,car,0.57,N/A,1
90,8,1230,442,1492,926,bus,0.53,N/A,1
90,6,997,0,1157,174,car,0.53,N/A,1
90,5,714,55,953,333,truck,0.6,N/A,1
90,2,193,108,695,345,car,0.51,N/A,1
91,60,1816,483,1915,693,car,0.4,N/A,1
91,54,1210,3,1365,107,car,0.54,N/A,1
91,33,1205,76,1434,389,car,0.56,N/A,1
91,8,1229,449,1492,935,bus,0.44,N/A,1
91,6,998,0,1158,174,car,0.53,N/A,1
91,5,716,56,955,334,truck,0.63,N/A,1
91,2,193,108,695,345,car,0.61,N/A,1
92,61,379,8,635,116,car,0.26,N/A,1
92,60,1809,475,1916,693,car,0.46,N/A,1
92,54,1208,2,1365,107,car,0.6,N/A,1
92,33,1206,76,1435,390,car,0.58,N/A,1
92,8,1229,453,1492,943,bus,0.54,N/A,1
92,6,998,0,1158,174,car,0.53,N/A,1
92,5,716,56,955,334,truck,0.59,N/A,1
92,2,192,108,695,345,car,0.59,N/A,1
93,60,1801,467,1915,693,car,0.37,N/A,1
93,54,1207,2,1366,108,car,0.63,N/A,1
93,33,1205,79,1435,394,car,0.67,N/A,1
93,8,1229,456,1492,948,bus,0.71,N/A,1
93,6,997,0,1158,175,car,0.55,N/A,1
93,5,716,57,954,334,truck,0.59,N/A,1
93,2,192,108,695,345,car,0.58,N/A,1
94,60,1794,457,1916,691,car,0.38,N/A,1
94,54,1204,2,1368,110,car,0.65,N/A,1
94,33,1205,80,1436,395,car,0.5,N/A,1
94,8,1229,460,1493,955,bus,0.71,N/A,1
94,6,998,0,1158,174,car,0.47,N/A,1
94,5,716,56,955,333,truck,0.64,N/A,1
94,2,192,108,695,346,car,0.46,N/A,1
95,60,1787,447,1916,690,car,0.41,N/A,1
95,54,1203,3,1369,113,car,0.62,N/A,1
95,33,1206,81,1436,394,car,0.59,N/A,1
95,8,1229,463,1493,961,bus,0.66,N/A,1
95,6,998,0,1159,174,car,0.48,N/A,1
95,5,716,56,955,332,truck,0.63,N/A,1
95,2,191,109,694,346,car,0.47,N/A,1
96,60,1779,439,1916,690,car,0.47,N/A,1
96,54,1203,3,1371,114,car,0.62,N/A,1
96,33,1207,82,1436,395,car,0.57,N/A,1
96,8,1229,468,1492,969,bus,0.78,N/A,1
96,6,996,0,1157,174,car,0.56,N/A,1
96,5,711,54,953,332,truck,0.68,N/A,1
96,2,191,108,693,345,car,0.49,N/A,1
97,66,1758,180,1845,335,person,0.41,N/A,1
97,60,1771,431,1915,690,car,0.39,N/A,1
97,54,1206,2,1372,115,car,0.64,N/A,1
97,33,1206,86,1435,399,car,0.52,N/A,1
97,8,1230,472,1493,974,bus,0.7,N/A,1
97,6,995,0,1157,174,car,0.5,N/A,1
97,5,708,54,952,332,truck,0.69,N/A,1
97,2,191,108,693,345,car,0.5,N/A,1
98,66,1741,166,1832,322,person,0.52,N/A,1
98,60,1764,423,1915,690,car,0.38,N/A,1
98,54,1207,3,1373,117,car,0.69,N/A,1
98,33,1203,91,1436,407,car,0.59,N/A,1
98,8,1229,477,1492,984,bus,0.74,N/A,1
98,6,995,0,1157,174,car,0.53,N/A,1
98,5,706,54,952,332,truck,0.65,N/A,1
98,2,191,108,693,344,car,0.52,N/A,1
99,66,1740,158,1822,304,person,0.36,N/A,1
99,60,1755,412,1915,690,car,0.45,N/A,1
99,54,1209,3,1373,118,car,0.64,N/A,1
99,33,1200,93,1436,412,car,0.58,N/A,1
99,8,1229,482,1493,991,bus,0.52,N/A,1
99,6,996,0,1157,173,car,0.48,N/A,1
99,5,710,55,953,333,truck,0.62,N/A,1
99,2,189,109,692,346,car,0.36,N/A,1
100,60,1749,407,1916,692,car,0.26,N/A,1
100,54,1206,2,1371,120,car,0.59,N/A,1
100,33,1211,92,1440,410,car,0.6,N/A,1
100,8,1229,485,1493,996,bus,0.77,N/A,1
100,6,995,0,1156,175,car,0.55,N/A,1
100,5,714,57,954,334,truck,0.55,N/A,1
101,60,1742,398,1916,692,car,0.35,N/A,1
101,54,1205,1,1371,122,car,0.59,N/A,1
101,33,1204,94,1437,415,car,0.64,N/A,1
101,8,1229,488,1494,1003,bus,0.76,N/A,1
101,6,994,0,1155,175,car,0.58,N/A,1
101,5,714,56,953,333,truck,0.66,N/A,1
102,60,1736,388,1916,689,car,0.31,N/A,1
102,54,1213,2,1375,124,car,0.66,N/A,1
102,33,1200,94,1436,414,car,0.63,N/A,1
102,8,1230,492,1496,1009,bus,0.66,N/A,1
102,6,995,0,1155,175,car,0.59,N/A,1
102,5,714,56,952,333,truck,0.67,N/A,1
103,66,1727,136,1783,225,person,0.46,N/A,1
103,54,1212,1,1373,126,car,0.71,N/A,1
103,33,1196,95,1433,416,car,0.61,N/A,1
103,8,1230,498,1498,1018,bus,0.6,N/A,1
103,6,996,0,1155,175,car,0.57,N/A,1
103,5,713,56,951,333,truck,0.64,N/A,1
103,2,187,108,691,348,car,0.59,N/A,1
104,54,1208,1,1371,127,car,0.7,N/A,1
104,33,1200,96,1435,414,car,0.66,N/A,1
104,8,1231,502,1500,1024,bus,0.66,N/A,1
104,6,996,0,1155,175,car,0.54,N/A,1
104,5,714,57,951,334,truck,0.6,N/A,1
104,2,185,109,691,349,car,0.53,N/A,1
105,54,1207,1,1371,129,car,0.72,N/A,1
105,33,1202,97,1434,414,car,0.67,N/A,1
105,8,1231,507,1501,1032,bus,0.5,N/A,1
105,6,997,0,1154,175,car,0.57,N/A,1
105,5,713,57,951,334,truck,0.58,N/A,1
105,2,185,108,690,349,car,0.58,N/A,1
106,54,1208,1,1371,130,car,0.75,N/A,1
106,33,1203,97,1433,413,car,0.72,N/A,1
106,8,1230,510,1503,1039,car,0.35,N/A,1
106,6,997,0,1154,174,car,0.57,N/A,1
106,5,710,57,949,334,truck,0.61,N/A,1
106,2,185,108,690,349,car,0.65,N/A,1
107,54,1210,1,1372,132,car,0.71,N/A,1
107,33,1205,98,1433,413,car,0.73,N/A,1
107,8,1231,516,1505,1046,bus,0.51,N/A,1
107,6,997,0,1154,175,car,0.57,N/A,1
107,5,708,57,948,334,truck,0.58,N/A,1
107,2,186,108,690,348,car,0.5,N/A,1
108,74,1657,115,1752,252,person,0.29,N/A,1
108,54,1211,1,1373,133,car,0.71,N/A,1
108,33,1205,99,1433,413,car,0.73,N/A,1
108,8,1231,517,1506,1049,bus,0.49,N/A,1
108,6,997,0,1154,175,car,0.57,N/A,1
108,5,707,57,948,334,truck,0.58,N/A,1
108,2,186,108,690,348,car,0.5,N/A,1
109,76,1688,331,1916,700,car,0.63,N/A,1
109,74,1661,104,1746,233,person,0.38,N/A,1
109,54,1207,2,1371,137,car,0.6,N/A,1
109,33,1214,103,1436,419,car,0.63,N/A,1
109,8,1231,526,1508,1061,bus,0.41,N/A,1
109,6,997,0,1153,175,car,0.53,N/A,1
109,5,708,57,948,334,truck,0.61,N/A,1
109,2,185,108,689,348,car,0.49,N/A,1
110,76,1681,322,1916,693,car,0.7,N/A,1
110,54,1205,3,1371,142,car,0.51,N/A,1
110,33,1218,106,1437,423,car,0.62,N/A,1
110,6,996,1,1153,178,car,0.5,N/A,1
110,5,709,57,949,334,truck,0.65,N/A,1
110,2,185,108,689,348,car,0.51,N/A,1
111,76,1675,314,1915,687,car,0.73,N/A,1
111,54,1203,2,1371,145,car,0.56,N/A,1
111,33,1218,107,1437,426,car,0.56,N/A,1
111,6,996,0,1154,177,car,0.53,N/A,1
111,5,708,57,949,335,truck,0.58,N/A,1
111,2,185,108,690,348,car,0.55,N/A,1
112,79,1665,85,1724,199,person,0.3,N/A,1
112,78,1231,534,1512,1070,car,0.42,N/A,1
112,76,1669,308,1915,682,car,0.78,N/A,1
112,54,1206,2,1374,146,car,0.62,N/A,1
112,33,1218,109,1437,430,car,0.65,N/A,1
112,6,997,0,1154,176,car,0.55,N/A,1
112,5,710,57,951,334,truck,0.58,N/A,1
112,2,186,108,690,349,car,0.58,N/A,1
113,79,1646,78,1716,210,person,0.31,N/A,1
113,78,1232,538,1513,1071,car,0.47,N/A,1
113,76,1665,300,1915,672,car,0.71,N/A,1
113,74,1655,73,1717,169,person,0.3,N/A,1
113,54,1207,2,1375,149,car,0.56,N/A,1
113,33,1211,110,1434,434,car,0.56,N/A,1
113,6,997,0,1154,175,car,0.55,N/A,1
113,5,710,57,951,334,truck,0.54,N/A,1
113,2,185,108,688,348,car,0.58,N/A,1
114,78,1231,541,1514,1072,car,0.33,N/A,1
114,76,1658,293,1914,662,car,0.7,N/A,1
114,74,1658,65,1712,148,person,0.34,N/A,1
114,54,1208,1,1376,149,car,0.65,N/A,1
114,33,1212,111,1436,438,car,0.6,N/A,1
114,6,997,0,1154,175,car,0.56,N/A,1
114,5,710,57,951,334,truck,0.55,N/A,1
114,2,184,108,687,348,car,0.63,N/A,1
115,78,1231,543,1516,1073,car,0.5,N/A,1
115,76,1653,286,1915,655,car,0.76,N/A,1
115,74,1657,64,1703,135,person,0.31,N/A,1
115,54,1206,1,1375,152,car,0.64,N/A,1
115,33,1216,112,1437,439,car,0.65,N/A,1
115,6,998,0,1155,174,car,0.57,N/A,1
115,5,709,57,950,334,truck,0.54,N/A,1
115,2,183,108,687,347,car,0.7,N/A,1
116,81,0,570,67,808,person,0.53,N/A,1
116,78,1233,548,1520,1072,car,0.35,N/A,1
116,76,1649,280,1915,649,car,0.64,N/A,1
116,74,1653,62,1696,129,person,0.33,N/A,1
116,54,1211,0,1377,150,car,0.61,N/A,1
116,33,1202,116,1431,448,car,0.52,N/A,1
116,6,998,0,1155,174,car,0.52,N/A,1
116,5,711,56,951,334,truck,0.53,N/A,1
116,2,184,108,687,347,car,0.67,N/A,1
117,80,1628,56,1692,182,person,0.3,N/A,1
117,78,1235,552,1527,1073,car,0.47,N/A,1
117,76,1644,275,1915,640,car,0.86,N/A,1
117,74,1645,57,1687,123,person,0.48,N/A,1
117,54,1213,0,1378,151,car,0.57,N/A,1
117,33,1208,115,1435,447,car,0.49,N/A,1
117,6,999,0,1155,173,car,0.54,N/A,1
117,5,711,56,951,334,truck,0.51,N/A,1
117,2,184,108,687,347,car,0.68,N/A,1
118,80,1620,49,1685,180,person,0.33,N/A,1
118,78,1234,556,1526,1073,car,0.56,N/A,1
118,76,1638,266,1914,627,truck,0.3,N/A,1
118,54,1213,0,1378,153,car,0.52,N/A,1
118,33,1208,117,1436,451,car,0.52,N/A,1
118,6,997,0,1154,173,car,0.57,N/A,1
118,5,708,56,949,334,truck,0.52,N/A,1
118,2,185,108,687,347,car,0.68,N/A,1
119,80,1608,44,1677,182,person,0.6,N/A,1
119,78,1232,559,1529,1074,car,0.56,N/A,1
119,54,1208,2,1377,158,car,0.56,N/A,1
119,33,1197,122,1432,462,car,0.52,N/A,1
119,6,996,0,1153,174,car,0.59,N/A,1
119,5,707,55,948,333,truck,0.54,N/A,1
119,2,184,108,687,346,car,0.74,N/A,1
120,81,1,558,67,772,person,0.44,up,2
120,80,1595,34,1669,180,person,0.46,N/A,2
120,78,1231,566,1530,1075,car,0.59,N/A,2
120,54,1204,2,1377,161,car,0.52,N/A,2
120,33,1204,120,1436,459,car,0.42,N/A,2
120,6,997,0,1154,174,car,0.56,N/A,2
120,5,706,56,949,334,truck,0.53,N/A,2
120,2,185,109,688,346,car,0.73,N/A,2
121,85,1616,251,1916,593,car,0.7,N/A,2
121,80,1587,27,1665,174,person,0.53,N/A,2
121,78,1232,569,1535,1075,car,0.6,N/A,2
121,54,1201,2,1377,163,car,0.6,N/A,2
121,33,1205,121,1437,460,car,0.45,N/A,2
121,6,997,0,1154,175,car,0.56,N/A,2
121,5,705,56,949,334,truck,0.54,N/A,2
121,2,186,108,688,346,car,0.7,N/A,2
122,85,1611,241,1915,582,car,0.77,N/A,2
122,80,1583,22,1660,163,person,0.36,N/A,2
122,78,1231,575,1535,1076,car,0.68,N/A,2
122,54,1203,0,1378,162,car,0.51,N/A,2
122,6,996,0,1153,175,car,0.57,N/A,2
122,5,706,54,949,333,truck,0.54,N/A,2
122,2,185,108,687,345,car,0.73,N/A,2
123,85,1607,229,1916,572,car,0.76,N/A,2
123,80,1577,19,1653,155,person,0.39,N/A,2
123,78,1233,581,1536,1077,car,0.68,N/A,2
123,54,1204,1,1380,164,car,0.5,N/A,2
123,6,995,0,1153,175,car,0.53,N/A,2
123,5,711,54,951,333,truck,0.52,N/A,2
123,2,185,108,688,345,car,0.7,N/A,2
124,87,1213,127,1435,456,car,0.65,N/A,2
124,85,1602,225,1915,565,car,0.76,N/A,2
124,80,1580,13,1651,139,person,0.37,N/A,2
124,78,1233,587,1538,1076,car,0.66,N/A,2
124,54,1203,0,1379,163,car,0.5,N/A,2
124,6,995,0,1153,175,car,0.5,N/A,2
124,5,713,56,951,334,truck,0.5,N/A,2
124,2,184,108,688,345,car,0.7,N/A,2
125,87,1213,130,1433,458,car,0.7,N/A,2
125,85,1599,221,1915,559,car,0.87,N/A,2
125,80,1578,12,1646,136,person,0.3,N/A,2
125,78,1238,592,1548,1076,car,0.65,N/A,2
125,54,1200,2,1379,168,car,0.67,N/A,2
125,6,996,0,1153,175,car,0.49,N/A,2
125,5,712,56,951,334,truck,0.55,N/A,2
125,2,185,108,688,346,car,0.65,N/A,2
126,87,1216,132,1434,459,car,0.69,N/A,2
126,85,1595,215,1915,550,car,0.59,N/A,2
126,78,1239,599,1555,1077,car,0.5,N/A,2
126,54,1198,3,1380,171,car,0.66,N/A,2
126,6,997,0,1153,175,car,0.47,N/A,2
126,5,713,56,950,334,truck,0.52,N/A,2
126,2,185,108,688,346,car,0.63,N/A,2
127,87,1216,133,1434,461,car,0.65,N/A,2
127,85,1588,209,1914,541,car,0.82,N/A,2
127,78,1238,605,1558,1077,car,0.48,N/A,2
127,54,1197,2,1381,173,car,0.67,N/A,2
127,6,995,0,1153,176,car,0.56,N/A,2
127,5,714,56,951,333,truck,0.49,N/A,2
127,2,185,108,689,346,car,0.69,N/A,2
128,87,1217,136,1433,464,car,0.65,N/A,2
128,85,1582,205,1913,532,car,0.78,N/A,2
128,78,1237,612,1554,1077,car,0.66,N/A,2
128,54,1198,2,1382,173,car,0.66,N/A,2
128,6,996,0,1153,176,car,0.51,N/A,2
128,5,714,57,950,333,truck,0.48,N/A,2
128,2,186,108,689,346,car,0.64,N/A,2
129,87,1217,138,1432,468,car,0.65,N/A,2
129,85,1579,200,1914,521,car,0.62,N/A,2
129,78,1238,619,1556,1076,car,0.4,N/A,2
129,54,1199,2,1383,174,car,0.65,N/A,2
129,6,996,0,1153,176,car,0.55,N/A,2
129,5,714,57,950,333,truck,0.45,N/A,2
129,2,186,108,689,345,car,0.68,N/A,2
130,87,1218,139,1432,471,car,0.63,N/A,2
130,85,1576,195,1915,510,truck,0.35,N/A,2
130,78,1239,626,1559,1076,car,0.31,N/A,2
130,54,1199,2,1384,176,car,0.62,N/A,2
130,6,995,0,1153,176,car,0.55,N/A,2
130,5,714,57,950,333,truck,0.46,N/A,2
130,2,185,107,689,345,car,0.75,N/A,2
131,87,1218,140,1431,473,car,0.6,N/A,2
131,78,1242,633,1565,1076,truck,0.29,N/A,2
131,54,1201,1,1384,177,car,0.65,N/A,2
131,6,996,0,1153,176,car,0.56,N/A,2
131,5,715,56,950,332,truck,0.47,N/A,2
131,2,185,108,688,345,car,0.69,N/A,2
132,87,1216,142,1431,477,car,0.58,N/A,2
132,54,1201,1,1385,178,car,0.69,N/A,2
132,6,997,0,1154,176,car,0.57,N/A,2
132,5,716,55,950,332,truck,0.47,N/A,2
132,2,184,108,687,346,car,0.68,N/A,2
133,95,1560,189,1916,480,car,0.7,N/A,2
133,87,1217,144,1432,482,car,0.63,N/A,2
133,54,1201,2,1386,180,car,0.53,N/A,2
133,6,998,0,1154,175,car,0.52,N/A,2
133,5,708,56,947,333,truck,0.5,N/A,2
133,2,183,108,687,346,car,0.58,N/A,2
134,97,1237,664,1559,1071,car,0.47,N/A,2
134,95,1559,183,1915,468,truck,0.39,N/A,2
134,87,1214,146,1431,485,car,0.58,N/A,2
134,54,1206,0,1388,179,car,0.49,N/A,2
134,6,999,0,1154,174,car,0.5,N/A,2
134,5,710,56,949,333,truck,0.53,N/A,2
134,2,185,108,688,346,car,0.54,N/A,2
135,97,1237,672,1560,1073,car,0.28,N/A,2
135,95,1553,179,1914,461,truck,0.43,N/A,2
135,87,1211,147,1431,489,car,0.57,N/A,2
135,54,1210,1,1388,182,truck,0.32,N/A,2
135,6,999,0,1154,175,car,0.54,N/A,2
135,5,711,57,950,333,truck,0.46,N/A,2
135,2,187,108,689,345,car,0.61,N/A,2
136,87,1211,149,1431,493,car,0.59,N/A,2
